,startDate,stopDate,cand,day,dayPath,candPath,model,fitPath,json,fitBool,sampling_time,sampler,log_evidence,log_evidence_err,log_noise_evidence,log_bayes_factor
1949,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abfuqyz,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abfuqyz_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abfuqyz_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abfuqyz_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abfuqyz_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abfuqyz/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abfuqyz/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abfuqyz/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abfuqyz/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1950,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abgaqwq,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgaqwq_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgaqwq_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgaqwq_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgaqwq_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgaqwq/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgaqwq/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgaqwq/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgaqwq/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1951,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abgargd,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgargd_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgargd_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgargd_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgargd_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgargd/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgargd/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgargd/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgargd/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1952,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abgatod,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgatod_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgatod_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgatod_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgatod_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgatod/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgatod/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgatod/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgatod/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1953,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abgaucm,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgaucm_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgaucm_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgaucm_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgaucm_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgaucm/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgaucm/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgaucm/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgaucm/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1954,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abgawez,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgawez_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgawez_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgawez_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgawez_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgawez/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgawez/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgawez/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgawez/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1955,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abgdctk,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgdctk_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgdctk_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgdctk_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgdctk_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgdctk/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgdctk/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgdctk/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgdctk/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1956,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abgdlqs,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgdlqs_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgdlqs_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgdlqs_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgdlqs_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgdlqs/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgdlqs/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgdlqs/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgdlqs/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1957,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abggpmx,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggpmx_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggpmx_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggpmx_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggpmx_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggpmx/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggpmx/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggpmx/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggpmx/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1958,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abgguzr,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgguzr_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgguzr_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgguzr_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgguzr_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgguzr/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgguzr/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgguzr/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgguzr/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1959,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abggxme,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggxme_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggxme_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggxme_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggxme_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggxme/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggxme/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggxme/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggxme/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1960,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abggxmx,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggxmx_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggxmx_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggxmx_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggxmx_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggxmx/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggxmx/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggxmx/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggxmx/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1961,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abggxrt,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggxrt_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggxrt_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggxrt_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abggxrt_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggxrt/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggxrt/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggxrt/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abggxrt/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1962,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abgngfd,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgngfd_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgngfd_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgngfd_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgngfd_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgngfd/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgngfd/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgngfd/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgngfd/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
1963,2022-09-14 12:00:00,2022-09-21 12:00:00,ZTF22abgnwtc,['2459837-2459844' '2459837-2459844' '2459837-2459844' '2459837-2459844'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/']","['/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgnwtc_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgnwtc_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgnwtc_forced1_stacked0.csv'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459837-2459844/lc_ZTF22abgnwtc_forced1_stacked0.csv']",['Bu2019lm' 'Piro2021' 'TrPi2018' 'nugent-hyper'],"['/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgnwtc/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgnwtc/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgnwtc/'
 '/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459837-2459844/ZTF22abgnwtc/']",[nan nan nan nan],[False False False False],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan],[nan nan nan nan]
