,day,dayPath,cand,candPath,model,fitPath,json,fitBool,sampling_time,sampler,log_evidence,log_evidence_err,log_noise_evidence,log_bayes_factor
69,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhjssj_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhjssj/,,FALSE,,,,,,
75,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhqtpi,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhqtpi_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhqtpi/,,FALSE,,,,,,
74,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhqtpi,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhqtpi_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhqtpi/,,FALSE,,,,,,
72,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhqtpi,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhqtpi_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhqtpi/,,FALSE,,,,,,
73,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhqtpi,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhqtpi_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhqtpi/,,FALSE,,,,,,
79,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhvfrj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhvfrj_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvfrj/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvfrj/Bu2019lm_result.json,TRUE,4146.910123,pymultinest,-12.94841697,0.070256969,0,-12.94841697
78,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhvfrj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhvfrj_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvfrj/,,FALSE,,,,,,
76,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhvfrj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhvfrj_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvfrj/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvfrj/TrPi2018_result.json,TRUE,6485.900429,pymultinest,-12.98521415,0.156637372,0,-12.98521415
77,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhvfrj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhvfrj_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvfrj/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvfrj/nugent-hyper_result.json,TRUE,1566.600739,pymultinest,-9.04454547,0.070570575,0,-9.04454547
83,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhvued,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhvued_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvued/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvued/Bu2019lm_result.json,TRUE,4560.671206,pymultinest,-19.10656795,0.087110592,0,-19.10656795
82,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhvued,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhvued_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvued/,,FALSE,,,,,,
80,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhvued,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhvued_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvued/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvued/TrPi2018_result.json,TRUE,5273.575976,pymultinest,-22.48646479,0.171108186,0,-22.48646479
81,2459385-2459388,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/,ZTF21abhvued,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459388/lc_ZTF21abhvued_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvued/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459388/ZTF21abhvued/nugent-hyper_result.json,TRUE,3829.45346,pymultinest,-19.78345961,0.086334103,0,-19.78345961
3,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhjssj_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhjssj/,,FALSE,,,,,,
2,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhjssj_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhjssj/,,FALSE,,,,,,
0,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhjssj_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhjssj/,,FALSE,,,,,,
1,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhjssj_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhjssj/,,FALSE,,,,,,
7,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhqtpi,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhqtpi_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhqtpi/,,FALSE,,,,,,
6,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhqtpi,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhqtpi_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhqtpi/,,FALSE,,,,,,
4,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhqtpi,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhqtpi_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhqtpi/,,FALSE,,,,,,
5,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhqtpi,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhqtpi_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhqtpi/,,FALSE,,,,,,
11,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhvfrj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhvfrj_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvfrj/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvfrj/Bu2019lm_result.json,TRUE,3307.522902,pymultinest,-12.94841697,0.070256969,0,-12.94841697
10,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhvfrj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhvfrj_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvfrj/,,FALSE,,,,,,
8,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhvfrj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhvfrj_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvfrj/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvfrj/TrPi2018_result.json,TRUE,5140.52784,pymultinest,-12.98521415,0.156637372,0,-12.98521415
9,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhvfrj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhvfrj_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvfrj/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvfrj/nugent-hyper_result.json,TRUE,1548.774759,pymultinest,-9.04454547,0.070570575,0,-9.04454547
15,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhvued,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhvued_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvued/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvued/Bu2019lm_result.json,TRUE,3736.420257,pymultinest,-19.10656795,0.087110592,0,-19.10656795
14,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhvued,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhvued_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvued/,,FALSE,,,,,,
12,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhvued,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhvued_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvued/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvued/TrPi2018_result.json,TRUE,4817.711304,pymultinest,-22.48646479,0.171108186,0,-22.48646479
13,2459385-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/,ZTF21abhvued,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459385-2459389/lc_ZTF21abhvued_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvued/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459385-2459389/ZTF21abhvued/nugent-hyper_result.json,TRUE,4157.787968,pymultinest,-19.78345961,0.086334103,0,-19.78345961
87,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhjssj_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhjssj/,,FALSE,,,,,,
86,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhjssj_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhjssj/,,FALSE,,,,,,
84,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhjssj_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhjssj/,,FALSE,,,,,,
85,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhjssj_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhjssj/,,FALSE,,,,,,
91,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhqtpi,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhqtpi_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhqtpi/,,FALSE,,,,,,
90,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhqtpi,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhqtpi_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhqtpi/,,FALSE,,,,,,
88,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhqtpi,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhqtpi_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhqtpi/,,FALSE,,,,,,
89,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhqtpi,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhqtpi_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhqtpi/,,FALSE,,,,,,
95,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhvfrj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhvfrj_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvfrj/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvfrj/Bu2019lm_result.json,TRUE,3275.891303,pymultinest,-12.94841697,0.070256969,0,-12.94841697
94,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhvfrj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhvfrj_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvfrj/,,FALSE,,,,,,
92,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhvfrj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhvfrj_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvfrj/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvfrj/TrPi2018_result.json,TRUE,6254.465043,pymultinest,-12.97119523,0.154528109,0,-12.97119523
93,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhvfrj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhvfrj_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvfrj/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvfrj/nugent-hyper_result.json,TRUE,1467.240943,pymultinest,-9.04454547,0.070570575,0,-9.04454547
99,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhvued,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhvued_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvued/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvued/Bu2019lm_result.json,TRUE,3292.265136,pymultinest,-19.10656795,0.087110592,0,-19.10656795
98,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhvued,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhvued_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvued/,,FALSE,,,,,,
96,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhvued,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhvued_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvued/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvued/TrPi2018_result.json,TRUE,3947.170323,pymultinest,-22.48646479,0.171108186,0,-22.48646479
97,2459386-2459389,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/,ZTF21abhvued,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459386-2459389/lc_ZTF21abhvued_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvued/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459386-2459389/ZTF21abhvued/nugent-hyper_result.json,TRUE,3926.765635,pymultinest,-19.78345961,0.086334103,0,-19.78345961
103,2459388-2459391,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459388-2459391/,ZTF21abhywxv,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459388-2459391/lc_ZTF21abhywxv_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459388-2459391/ZTF21abhywxv/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459388-2459391/ZTF21abhywxv/Bu2019lm_result.json,TRUE,1929.490149,pymultinest,-8.736029167,0.054444076,0,-8.736029167
102,2459388-2459391,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459388-2459391/,ZTF21abhywxv,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459388-2459391/lc_ZTF21abhywxv_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459388-2459391/ZTF21abhywxv/,,FALSE,,,,,,
100,2459388-2459391,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459388-2459391/,ZTF21abhywxv,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459388-2459391/lc_ZTF21abhywxv_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459388-2459391/ZTF21abhywxv/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459388-2459391/ZTF21abhywxv/TrPi2018_result.json,TRUE,8013.359093,pymultinest,-14.14612946,0.157554346,0,-14.14612946
101,2459388-2459391,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459388-2459391/,ZTF21abhywxv,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459388-2459391/lc_ZTF21abhywxv_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459388-2459391/ZTF21abhywxv/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459388-2459391/ZTF21abhywxv/nugent-hyper_result.json,TRUE,2043.612323,pymultinest,-10.78901178,0.078965237,0,-10.78901178
107,2459389-2459392,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/lc_ZTF21abhjssj_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459389-2459392/ZTF21abhjssj/,,FALSE,,,,,,
106,2459389-2459392,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/lc_ZTF21abhjssj_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459389-2459392/ZTF21abhjssj/,,FALSE,,,,,,
104,2459389-2459392,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/lc_ZTF21abhjssj_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459389-2459392/ZTF21abhjssj/,,FALSE,,,,,,
105,2459389-2459392,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/,ZTF21abhjssj,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/lc_ZTF21abhjssj_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459389-2459392/ZTF21abhjssj/,,FALSE,,,,,,
111,2459389-2459392,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/,ZTF21abhytgb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/lc_ZTF21abhytgb_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459389-2459392/ZTF21abhytgb/,,FALSE,,,,,,
110,2459389-2459392,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/,ZTF21abhytgb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/lc_ZTF21abhytgb_forced1_stacked0.csv,Piro2021,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459389-2459392/ZTF21abhytgb/,,FALSE,,,,,,
108,2459389-2459392,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/,ZTF21abhytgb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/lc_ZTF21abhytgb_forced1_stacked0.csv,TrPi2018,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459389-2459392/ZTF21abhytgb/,,FALSE,,,,,,
109,2459389-2459392,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/,ZTF21abhytgb,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/lc_ZTF21abhytgb_forced1_stacked0.csv,nugent-hyper,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459389-2459392/ZTF21abhytgb/,,FALSE,,,,,,
115,2459389-2459392,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/,ZTF21abhywxv,/panfs/roc/groups/7/cough052/shared/ztfrest/candidates/partnership/2459389-2459392/lc_ZTF21abhywxv_forced1_stacked0.csv,Bu2019lm,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459389-2459392/ZTF21abhywxv/,/panfs/roc/groups/7/cough052/shared/ztfrest/candidate_fits/2459389-2459392/ZTF21abhywxv/Bu2019lm_result.json,TRUE,2400.587281,pymultinest,-10.05227054,0.056392567,0,-10.05227054
